alpha,Teq,S0,rho,sigma,GMSL_RCP26,GMSL_RCP45,GMSL_RCP60,GMSL_RCP85
2.2858132618352514,0.12116675067006599,-109.66018108084936,0.009967094459519876,0.20906581417003345,86.55889711006816,185.06799391464946,167.7155481734716,300.3694439434756
1.8257364105536726,0.2322481365787696,-140.34570857077458,0.7829267205350481,0.36376196461388943,1.4107422392906468,56.483855807899374,38.92266920967346,173.47151908061738
2.166126137946483,-0.4908712733520233,-149.4627074307809,0.6862613107059432,1.231334468380305,222.54131423145287,338.14665162397944,299.07348328300395,452.99158381590365
2.671278976895094,0.4916934136153187,-133.07064569428803,0.05727580408481958,0.43178144567539206,-44.08618467236074,51.65496885273237,45.74649365673566,201.1116229122036
2.845354660942634,0.4847367605369861,-60.090305694489736,-0.10815481701087518,1.9396198331955974,47.18917257527466,141.62548775076064,132.39162969200314,305.4795505685136
3.6789693387926623,-1.3154836029371655,-140.25341967376795,-0.28343589783609735,1.2310494390238311,973.2078700130797,1129.3496700205708,1110.106837629321,1332.5550148336802
3.23977100802434,-0.48212400408101663,-138.24401812996894,0.06688530969123213,1.599130725973136,456.6882756911093,580.917451277282,541.5304740310125,762.9370547709801
2.8685811929659355,-0.3050815762524659,-116.42008844817292,0.9151843840805972,0.9145622080340332,324.8348857780022,400.95229004317997,447.23350677818314,602.4953298032603
4.09178478435508,-0.7964653386450519,-145.91825664185254,-0.42707094002494894,1.4233790109972888,775.4668783383692,951.7874514549926,893.7230974962472,1173.117152000036
4.276970135146399,-0.1796834163678973,-127.57282892204177,0.5800820792005563,0.22147620479202068,430.083956188452,601.6247242991087,587.5969535714188,843.4054333391243
4.630600321442002,-0.9325701329563753,-95.06336349922846,-0.7014513348322856,0.7978298107141149,1034.461737022012,1229.5322131555092,1208.989096238879,1491.3107653672673
4.650194675154146,-0.9791680732846739,-101.11668049387008,-0.09981723928991237,0.3139297352324465,1078.5056782185013,1280.6638938551203,1234.048970745297,1510.8339628406825
1.8398337879117959,-0.4587609979658801,-135.19779391827683,-0.6972542299244076,0.9617772328048461,178.87039326779643,278.5225844361955,267.8155300066441,343.42807878336356
4.255948971590803,0.19958197966886457,-137.26609389138932,-0.9576402867265459,0.15976668557338125,156.88985153142207,386.27180597422694,278.4941977278869,574.3165444518133
4.255948971590803,0.19958197966886457,-137.26609389138932,-0.9576402867265459,0.15976668557338125,175.22372132805705,382.2944888420328,330.5917507859017,645.2623627718658
2.6686202080100574,-1.126247554281275,-89.90018156630751,0.08674648503617327,1.0185359929757969,639.2206615096005,737.6243179140184,733.7396508095295,910.3422804435354
3.085359817157825,-1.1993751311067062,-125.56703744197928,-0.10166010218113206,0.5381862045618115,754.0595144034663,876.7971173855694,859.1873920456445,1054.3828912644194
4.738442062506941,-0.006621556996914038,-103.55193227276106,-0.36821146312536424,1.0669216266463415,402.82685921420534,597.3865191195744,574.4911529996098,849.760903802291
2.196580309803677,-0.6784226563737282,-150.39817974666684,0.8982048797191086,1.1259064860106394,311.04615873956493,364.1680600829413,386.1170263679025,479.90954135040624
3.3234232511346793,-0.21068789597552112,-115.66758976121412,-0.08502000586037178,0.22119483387589683,336.7571214919749,473.26805358028156,457.3861426962815,649.3807956853531
3.150787135755938,0.33704792822016344,-83.65310169904487,-0.3356495328069345,0.3837446080936458,80.15874114240042,227.59323841336413,217.44569651564615,386.55939373552457
2.2002190996091646,-0.8864375083604056,-115.23334928938156,-0.833664111270117,0.03404142570385932,393.86283623057756,503.8829815928216,465.343526510567,634.1562108817953
3.177510742887666,-0.32662036053657917,-111.37735266638246,-0.8436616199213018,0.5721751457861919,382.1222309781709,494.9468951491154,462.04180724730725,689.2313656353106
3.171517811807781,-0.2125732588782347,-130.90823173067767,0.8975177297809069,0.24075849550840203,324.3345090437677,410.23244354498354,380.8120262537876,566.1728516612567
1.5704885773856079,-0.3511868881945477,-144.99528838664656,0.005683432542850475,0.9941458026175649,101.29823227818068,177.0958503564406,139.00449764528287,251.1036859551342
3.207220128867092,0.04977147657772657,-132.92176658024965,-0.36623935057674206,0.6255343985039638,165.23582514632068,304.41186096410877,290.67830754809114,487.71902568865386
2.9852511118283096,-0.08261726384333812,-124.99150028734218,-0.0002874826585724799,1.2817414182285274,217.41980830778493,356.1679479890595,332.5048507092717,525.064317166578
4.649475038702241,-1.617311027784058,-86.64540223466956,-0.2949439023951777,1.1877171958813288,1516.819238134291,1721.7798832189467,1688.4444149631754,1986.3387357349689
3.741838408315782,-0.17968268046642022,-122.77640735543196,-0.9020099971233682,0.2218450439353175,381.8093632592335,476.13874903390297,492.2405248150246,738.1741414882389
3.244177259518829,0.018454433236876344,-92.98456406326767,-0.4023036856382768,0.5882990174926588,240.8486762280704,381.6753873938269,357.4396152268091,556.6285344366453
3.1787588206530906,-0.020378290599181614,-146.51083721495775,-0.8802279177765172,0.6032491770561753,171.77550977966268,330.98150961264116,281.8013850494146,496.96696798101436
4.249457374124907,-0.5867383151271987,-84.79460332757083,0.7551277215090859,0.3361726591014109,718.4665566011466,913.7425898584719,885.011769671283,1132.3817500615712
3.850515742736013,-0.21839944739561223,-103.65237276723819,0.4184164213235809,0.40575938872383127,437.6247982166186,594.6553154567483,558.1168141413397,814.5002275251826
4.171349838801092,-0.5488061271560171,-123.72057669442592,0.5991864316534838,0.06240220843971139,643.1701195708719,812.2850161283083,819.392190316794,1074.3888476285767
3.894377141742334,0.13204332300306598,-109.368994348578,-0.03079427790962841,1.068379170652173,223.37857605205656,381.51711744855135,354.8878653650229,614.3834495817371
2.266259886494573,0.3107317948062245,-120.69539804655372,0.5038952084601551,0.1336721218342481,10.367207554840597,110.88418778550904,98.25915415307578,229.78496126319862
4.666140018195064,-0.3974254653667188,-94.77403309416415,-0.4713871327997157,1.0177722936584088,667.300227209919,858.7131467614971,840.2552729761619,1120.6585754994846
3.3625739150515574,-0.6042292380120955,-119.20607376701783,-0.18603018366961785,0.49982420524049265,520.7374557616407,679.016116363274,656.2393923212801,878.3136128747702
2.895378098811271,-0.2176340956793198,-131.3746475134632,-0.07862077088119745,1.132913322194042,267.75590285989745,383.3651749294182,376.8949642346272,546.8082938711827
3.8924377376350576,0.1744874463394237,-96.65483840771235,-0.14237269210263065,0.5746973978187631,204.9259187672145,369.80854107739947,338.4210684017291,606.1321323871359
4.244411179024961,-1.4079126425774393,-102.21089919255468,0.9023739319925947,0.830789546956589,1225.6013693329876,1423.6237688209433,1361.0894035679976,1669.1244503337966
2.4399545531252214,0.6603056285641636,-76.95960172992946,-0.12112082218441828,0.27637015929862985,-76.70487035308896,55.61549453929352,29.436579856369185,145.68088901958038
3.294303104716774,0.03357469931831844,-127.33244094986009,0.23752482479897424,0.23157469389900953,199.32673154266254,337.9621281016169,308.1101253595964,513.8647791802886
3.7876791045977978,-0.4494537380035254,-158.80753648787177,0.7369843344295802,1.2277738390257111,479.64805387431943,623.1694041623924,646.0308690814055,850.7250856088602
3.5406737766045,-0.5147327621317072,-138.4125805421604,-0.31491714267087767,0.9907864940715179,505.7709049325557,652.4562082470208,633.9633729972333,845.1067374601906
3.3988312603920083,0.32785657515168065,-132.6369769251673,-0.7893446663162587,0.055024146371124794,66.55395306484225,198.11126975305547,163.53130896953286,374.4979408271443
1.4237404983690292,-0.31067611760913305,-99.79964628712239,0.2988511569231045,0.5341412887010243,113.77677391043291,170.3598393592029,179.6021064866209,256.3081638425997
2.3535607872153754,-0.9047508303789527,-92.80944724824407,-0.753541763600899,0.5286340732599636,460.1185028022109,574.2486754556955,561.9177294553698,672.7405504032047
1.778834846137858,-0.6562189151517648,-142.6059669167915,0.9743172775245779,1.3808793197356986,261.2100310027165,240.80328242064473,302.7623742733701,448.1441489062199
2.043209316947462,-0.345152650448616,-109.89457906901777,-0.32701223985235706,0.3986074280130374,197.67689861614727,299.6359769972191,267.2813185940694,405.6276308809014
3.773853358151791,-0.5491982940706193,-115.77264666450745,0.5818384836529557,0.020827788135192704,581.994847407303,740.8217377864062,715.9736085607301,966.2673021630462
3.5629678901798827,-0.31297705190058406,-100.4821292238916,0.9157503240437694,0.41801440297653797,454.96184746298445,600.7691008514666,556.1781753578016,763.829712190005
3.1080015010584634,-0.06085395503661911,-143.8776100536034,0.08718378199161614,1.1548963474908225,213.12958304220228,335.0203690743187,324.1125799917862,509.3153586461777
2.7331414187982386,-0.3347311367259732,-106.06631228744281,-0.3779630847208115,0.18691836499640924,323.847121067287,422.7122105054939,416.094561968769,585.6647315522508
2.930448470956292,0.01146357047195129,-102.14072680370207,0.030348698368991178,0.750433490178888,194.91228377361878,317.53358511715874,295.61764494977336,479.0179521426803
2.073083934917357,-0.036626041485749855,-107.4213612024699,0.7621594278470467,2.0267738733707414,106.56605578346803,207.23866214432593,188.63107023921586,318.2209928980131
3.2906464179652195,-0.6737244421262665,-129.59424505089007,-0.9048239811616249,0.2385835158929943,540.0114204487627,696.6896005281217,679.1947524243506,896.843187690938
2.4502399375106947,-1.0569610436256611,-54.25791200339802,-0.6525729088376078,2.4382384904778305,583.5464912021692,668.3624726832145,658.5902109251388,819.876520623253
3.983206382659451,-0.39376220047350535,-98.16664021233099,-0.07600486737113701,0.8051490959670315,553.7504829172867,730.7687413471446,697.2769423691822,926.0845508818534
4.281958419553644,-0.09930992990443754,-170.2100572456903,-0.5649451091107224,0.4050249346737055,338.48082755658584,520.5209263519389,502.6667144521582,757.2600798599611
3.5670797767955036,-0.9589885596055032,-127.63207757252707,-0.027096723796113553,0.9307984870277647,750.8068957088819,906.2737320971047,869.9280030691258,1091.9213257640629
3.6719569485550334,-0.6177663277315433,-154.8102101214808,-0.2865360964035965,0.5555719589090083,556.2179939298926,733.6265900244848,707.3720969596131,940.4927548293754
4.533685229177695,-1.2364528270095363,-149.92733161507545,0.11216826872576147,1.0759230639409834,1159.6695244441773,1369.184373431977,1322.1929041164767,1600.407618854163
2.43411299190976,-0.40659815322752013,-156.90500167052534,0.08013753444696303,0.5956356992467657,244.0977445637756,333.67100853439763,328.7642758463775,475.0890491183069
3.121005796126551,-0.6569462489951047,-129.65185268360636,-0.2622543082417603,0.4799104339717566,503.24375275106763,651.1981127964563,623.1134462280248,809.117279254062
2.7602451152086758,0.00954153031876892,-136.6559174312413,-0.44731540917500456,0.2380693162210068,155.76027900827208,265.2642985083182,251.28835481392727,405.1904416417257
2.2009002202707006,0.34339142635172004,-101.93249086987328,0.2993364395913428,1.3368771114860847,10.567291056383764,83.62238928205659,101.50041285640104,223.17987969796442
1.8730537092068782,-0.027093258568036543,-95.24450353223506,0.37320766230794244,1.669157039898319,91.37192290006993,184.69315075752954,178.5947950152043,286.8091863985347
3.572964613946117,-0.9022472763526868,-71.65510030316199,-0.001490078867278144,1.4663173720713398,785.1855866832459,930.1360461115121,893.8061508859053,1135.261206354028
2.9522414643183117,-0.48566679544335545,-98.9032047877064,-0.5813320126225979,0.09196536503084982,426.3933322856184,548.8445014172183,512.5716063492988,701.68185125183
3.72240386908669,-0.34137064008065765,-114.81696546261622,0.01737760819923395,0.030628711879636894,467.87425661130084,612.3497897889065,604.2157120210993,819.654851486309
3.5929373679535836,-0.45053590141956557,-129.81288673677807,0.26864209974012987,0.04144929851012985,483.50384351479164,662.5410952062757,617.2563364542418,833.2947659632734
3.4067836340755155,-1.6443554503686801,-139.9302527679275,-0.9132401935854448,0.8068011770296163,1066.1030175399517,1183.7212708940128,1177.765902564295,1400.5519536220293
4.478483438289401,-0.648532365644044,-123.60040786554936,-0.7928028845764488,0.12055078750593973,793.5926685210829,955.4379453305946,941.3220632806768,1211.407568005198
1.7774340906301576,-0.9291210477573535,-83.93508303812887,0.6437138006547426,0.3838948771442372,351.7605902670698,433.75109389793704,418.3700115880698,528.3401871701968
2.939224672223551,-0.23171348033360012,-102.77155800892348,0.6558595168479822,0.6183467447946418,308.6712011720985,423.17981695919184,404.8980964948018,584.3859545178957
4.688230367582481,-0.5494974592570023,-115.07620612842433,-0.29281507210590885,1.2341977613370019,773.7443917366575,961.5283799069607,923.5219422627174,1209.1671120388546
4.295330736515329,-1.2076185467470228,-79.84045324561326,-0.2559173696248454,1.9649934932520827,1150.0946001129798,1335.9364731885933,1298.9773650243342,1561.0778988766635
3.2010241193915285,-1.0998405433128926,-81.26167469223851,-0.04493371758211562,0.9356466800433061,775.9305065391014,919.3893094431357,898.0649666759482,1089.9218949920096
3.655765962074703,-0.28694501828977964,-159.96344864577858,0.36121115238811163,0.6825651837608877,376.07756687332005,551.4073793456955,494.6978044139001,747.3160431848875
3.3279450042140875,-0.6481773358824023,-99.62742179877267,0.9330966180464474,0.3503035183397938,591.5435744564893,680.4131026279754,691.7201879324333,908.748831914241
3.375863255887845,-1.738432701563236,-152.4927026572987,0.16029583240423093,0.3759897842810342,1082.4111681801278,1229.462833243663,1199.540046335689,1406.366895862922
3.838368051369585,-0.05389954687662146,-86.40005847486533,0.8828466305781204,1.0949164310339108,353.58715819101496,491.59044373975735,451.1947358206958,749.6461507413458
4.938213571969077,-0.9204512475572281,-99.9261326872765,-0.965061488502038,0.8062102608791168,1108.3695688827638,1278.7991435569534,1285.5788659259013,1584.8485374189293
3.112224043613241,-0.49752639209218286,-131.87498170050443,-0.3390578927039579,0.19329742045800985,436.62302395310286,544.8011479671517,536.2293521683276,722.7678020339955
4.143878146998832,-0.8330041158502925,-113.93886955975722,0.5149779469652763,0.1313497975648738,850.2076687462719,1020.4185881150178,997.4443701876065,1238.0734067269473
1.9492849460259156,-0.09358019711009652,-112.02854503594546,0.7057877775043253,1.1823929848269845,110.86801754456827,197.0630110486784,186.38441337547476,301.5932794068322
4.500184507568847,-0.5972712554053349,-127.70959034781642,0.6200874164785823,0.2933450488240925,742.9883653390591,953.7993631469986,908.5246866442703,1178.7919724594553
2.870880262111574,-0.8288537886664671,-122.21365325455697,-0.2892068409535753,2.393193115682095,546.559235316895,645.2281268997531,625.0149010782341,805.0316467185419
3.834791924288698,-0.6306122519313531,-96.02846629428801,-0.5630678684261002,0.024853870153065658,659.3952907120037,828.9192200217069,799.000907000171,1037.8889628490128
4.161109629930468,-1.07174432746224,-141.05041663266846,0.5586918365099353,1.4448318395073834,945.8270172904266,1144.9017863317347,1127.7587760489546,1368.3973725532737
3.132275672234412,-0.023277557239553492,-111.95752808282222,0.8334178544059527,0.43936327370986983,240.56248173020535,389.26650283614543,364.1606123700841,526.9104595100522
3.7835280018857613,-0.27684935548131906,-122.65689593384573,0.19470658076937014,0.7308246403678984,427.18323615579163,600.215035074481,572.515534898674,792.1463382366171
4.292981411262312,-0.6142292707928253,-96.66132535468586,0.5628569704326783,1.045631490092129,720.6988739625599,908.3475516397691,920.2518815250402,1172.8000121263321
3.0705175101327526,-1.1843246878174893,-129.6320142517012,-0.4293274490631229,1.194822018033138,729.6810468635147,882.9754406162934,834.8997661909074,1050.247400682119
4.522529652030456,-1.052915880462947,-106.98645442584166,-0.9367100082587716,0.35541684696486614,1076.7703838050984,1254.865032315298,1237.1423904065136,1537.0103313957027
4.541233939172187,-0.2891691973219065,-131.514352816796,0.4268585791704814,0.12660822953842477,544.2738481619759,717.4729463472496,679.141840839615,991.6277823709224
4.0823837731358426,-0.20296440408590022,-134.29651709141862,-0.4082094227417153,0.4219829845135005,404.6513939179998,595.0819156118735,555.6873664879645,816.564884539054
4.929139790262902,-0.7619993842251258,-150.78098226181348,0.2108832694086435,0.8259303683537751,929.2095523670067,1123.587230039017,1090.754748514782,1407.0339590402807
1.6610817540364513,-0.32177546629048204,-145.91037540294843,-0.11787168555822432,0.7103383105749925,108.51616679661886,178.97602116215555,167.28854071465506,282.81956854354803
4.032696453186464,0.3415166616164548,-124.21811595066377,0.3599622657052076,0.6906996197264317,81.62975077032387,249.60854813145536,253.97945934093562,469.2503097244442
3.6337566790051516,-1.120804532840363,-102.74608004362653,0.4148378519423687,1.4162356369036961,895.4583701156824,1042.31449741541,1011.98450113108,1245.2109548462852
3.4091084039475326,-1.386538267601359,-124.96517201129595,0.22355070503820107,3.16073303556057,925.0990272659626,1077.6498384197591,1077.4578119647604,1275.5614932794153
2.7450094586885125,0.15756974591857553,-108.43534282516924,0.05042519106260414,1.4286049980896125,109.53464416449853,235.43962180027955,210.26931474020603,392.5288601048066
2.280938608786604,-0.25616377505164856,-136.38250002087133,0.08518763190839473,1.0618220493731743,191.50161208452258,286.431841309515,271.6965895878678,400.3878909619671
3.3728316516175427,-0.09373695776245938,-113.78303461226771,0.1856935986200417,0.028306460094748465,287.32514232146707,430.66029545917746,408.9863437804893,616.3760894375604
2.1569133946792975,-0.295163623101412,-96.6598309171548,-0.1071684770141933,0.1023288330580189,214.09293528809573,325.7899047215185,288.77832626902205,431.18523946545406
4.717517690531577,-0.3702958046876649,-99.61746209149145,-0.13409113784387744,0.5030704961661043,651.6370970206428,842.6093084757514,827.1543581784641,1101.5389917126613
3.237733959904288,-0.20100550365600722,-120.34104943336412,-0.023483241092980722,0.6110596066872855,321.6383962214397,440.7929020590548,426.5157784831591,616.5362432659382
4.171330827568857,-0.7478167689906763,-161.01143870341596,0.9761511519394284,0.002152561484613069,742.1938639331713,946.9508660368145,906.0273520233031,1156.6079758134085
3.690202479574534,-0.320159989736425,-105.00006872518684,0.23009108886384416,0.3860565842606421,460.2947093086902,618.9891562645472,596.2322679396837,807.5824389531087
2.935150221750726,-0.25722600310719873,-111.55611699070245,0.25209422456233677,0.48194121702240095,293.05296744901864,424.13103466264334,426.45415096774315,583.0539214335315
2.588390380835312,-1.0388043091799726,-121.18861327253514,-0.3743464063651655,1.028107934277955,558.9898133392535,658.7087594478111,640.4640311771153,797.8010255290958
3.4048120783756506,-0.736315156884507,-113.72096789037194,-0.16553585137992227,0.29449809719392417,599.1587238833738,746.9098753710595,737.9183532207826,952.5785751791265
3.4882385204253934,-0.7978014033232264,-130.26061845526252,-0.5226402826132901,0.9977268582608487,655.6593052557757,804.3756969628315,788.1056708300007,980.0410590184149
2.6404370892523104,-0.29644059885838203,-98.1747396639896,0.17931532765940794,1.7244960149563549,296.63489856103047,402.75286072583515,390.3873208994958,558.1970267458044
4.260674214225886,-0.03126416783472591,-126.79113971351373,-0.5491112724623439,0.22265938876224967,337.2820777080422,507.7650645567857,505.260599855746,758.212569719508
2.9371717024509976,0.1516709481408256,-90.04713123647474,-0.2749065274347836,2.3617650984882297,152.11254822379635,267.32049954884394,260.3959718021505,435.23293528846386
2.9853230752851836,-0.3076327411809158,-85.31570770851447,-0.6157802654569413,1.1304395710197612,364.9299140332912,478.8938442944154,484.74201223096014,645.1772872215537
2.759426892014464,-0.4694294786928653,-117.99219780851126,0.2677326282105014,0.9317203153641349,369.8657035990355,483.28010099728726,464.3098344505181,622.7092899344522
2.053126673609014,-1.224832855150939,-109.42856409991373,-0.0816128229814512,1.4109091335604325,485.9288886147673,553.5776687741421,575.7318084577357,682.5304157121365
3.563614181781213,-0.4615417645942536,-130.38351208181516,-0.8229606280732933,0.41668713788431816,477.01678607943916,649.5478813393954,590.4782283051629,843.662129575421
3.3576475978770652,-0.06849997379760997,-129.38874247859013,0.7756568919186955,1.180198835223063,238.9917500440486,387.406074288565,388.09135087616454,595.6892013267169
2.7237338366477526,-1.2094417745697161,-113.63203487101931,0.5483742358167092,1.458408005591035,676.1577423406616,771.3050968621678,759.8348546276553,943.4444116284949
2.7740823373807726,-0.3858544307416616,-115.47814457879146,-0.5325982210244651,0.2969067787383579,332.4779942189363,483.37663284292563,430.3492392917867,613.3945837552545
3.9487523627402386,-0.22040874917850023,-125.10743137526251,0.6226939796756669,0.32801242415057036,422.7886891235369,575.5658615036305,556.4524025816941,789.5054107127726
4.670137251549761,-0.7221426718147008,-124.75209300619252,0.30020962084950104,1.2435456625229175,858.8888989954937,1061.6324706346093,1034.604302089913,1324.941326081724
4.255670056673041,0.42325927773272837,-126.00965083154347,-0.35357397179786526,0.8814642899932763,33.44416832226851,219.55568684847586,224.87568252924495,460.3540530201615
3.512843216346421,-0.7145399375922972,-56.82796604313295,-0.040903788186886336,0.07519843320177017,679.1616281099118,833.1976747196524,807.9332001009936,1009.9835742872361
3.0647723181115962,0.66363579372273,-127.48339324415373,-0.3428896138784172,1.7460885636293009,-120.94502268560579,31.196295226094435,6.569915190351138,180.11964634433815
4.523458666752186,-0.12007230679689404,-137.46948266499732,0.3487971940988823,0.21487788228872912,399.12960984882415,599.6638426375242,574.3198989686273,863.8894504495595
3.887279536383018,0.038273469567402324,-118.17653726858899,0.7659408371133588,1.2233443729872397,263.50082582805834,418.069114854806,418.28515517018815,610.9405207095479
3.000401607606777,-0.3092522985448772,-148.53454020272284,-0.8005327531981887,0.0699837534562302,318.4910295665393,431.24492223905514,440.27336596597,611.5202506335085
3.778077369360061,-0.750467184142299,-82.0622222925093,0.19153715050491615,0.6761029769333881,739.6816746676209,893.4015304138411,884.7643287355174,1096.698557020823
0.7201327641847584,0.4514210052885116,-133.62954838993147,-0.5058615045526804,1.4350189917179987,-116.4420274398167,-66.76481810511248,-89.06374849094362,-44.67368030334887
2.622517005610137,-0.37582967908540765,-101.9136230687842,0.4950657522190662,0.46409896469132783,334.5433377278821,427.0838502993573,405.8132824358712,577.2607986596435
1.6909704370756142,-0.156404363473964,-97.5798335864772,-0.1844484941973173,1.6638491669946536,105.32365069670996,176.49946393348304,183.58869247760836,285.8638842670047
3.1715313364480475,-0.3613090368044618,-90.66060450496508,0.5110777486881419,0.0009375167094604064,421.37260232217244,563.6999665128393,529.6540003687777,726.9793380965842
3.583125292800242,-0.6473628965311748,-124.17938984877087,-0.380080278273845,0.418283053155491,593.0794600321625,739.5616438451538,722.1518745081158,958.0860865571574
1.8666599671818573,-0.09578559316387414,-93.05448657459179,0.1135058634915399,0.3107632368109342,125.38938525691626,197.93141049382984,203.8384608685338,290.533177624866
2.9230193734313965,-0.8053051889168481,-155.50115519123716,0.1703941907666039,0.30269572493459584,502.72392799712236,630.173302096523,604.9470129946938,783.2435037745603
2.8572958766338554,-1.1018924183287935,-148.08254759748937,-0.06487077268276975,1.9662978134774605,632.8326454308741,748.5906583778619,720.8156755394677,896.7389886309726
2.3480088636797856,-2.0237783455289464,-102.56743826305886,-0.48254215779350107,1.3003137481581069,883.2258759849805,943.981310120903,924.7151365657379,1087.9194216421295
1.5948153855581113,-1.6163317420457728,-94.56492014053619,0.5820443246004586,0.9856247672729751,461.18455881105587,519.2868217790625,515.5239793451722,605.3086811526668
3.5809541559562903,-0.7894369101489621,-70.75697498230195,0.242260260932321,1.2518637926445089,730.41681532008,893.7284758819435,838.2058917225654,1074.3252057849145
2.471214882449888,-0.1616347352366364,-101.26162687153581,0.36038668793205664,1.4999623158338482,213.01319818392096,297.56136812081184,310.5189860213453,461.1110793343459
4.105483997213379,-0.40782220912696265,-130.05278981258655,-0.5781448650409667,0.0065152533637511945,537.8226803497159,710.0330335917108,693.8149526860279,962.4565470467346
4.509031531102345,-1.6886198759037772,-111.4344679137184,-0.009104467006442296,1.6874829982579922,1508.6898635481873,1704.9571666188351,1665.9955546770852,1931.5065286595946
4.9655846347564525,-0.2532944653401212,-122.21957371192593,0.8042462183591843,1.2273633420619943,594.0381537099964,801.1841311017342,765.4829378122181,1073.8465307997003
3.9155873346625656,-0.21281183892769473,-129.87044383995675,0.27739997219050117,0.019801087968161282,423.49985706864544,574.5968857475259,544.5957555496597,789.7491564658092
2.2865013979920663,-0.40480444958735096,-116.58386470634795,-0.784201406402375,0.45186940396744435,270.11729310065374,362.2310569093504,368.5657673299869,470.2358135092892
3.8300124118622754,-1.6017785155761681,-137.15083544621194,0.6226329790197861,0.59934399657507,1176.7873216913733,1334.0888821136234,1327.2246120828188,1546.4245298150597
1.6101844464017323,-0.11088982254852045,-117.82068701264171,0.4333022516932166,0.8388760075778308,93.91122028555094,139.8797830902819,123.59542420507128,245.93479087314444
1.8710968408329507,-0.5924904392115788,-120.96372908701846,-0.0828450625562227,0.4963773268941843,242.5515745716196,317.9251045854822,300.96290253817637,428.95232650218014
4.370572260201592,-0.0878162873308341,-123.96408328286644,-0.22454587220446653,1.2723309585599751,381.4106259684103,568.4775316340966,535.6376263561359,816.4943022065901
